OnXrpID,Issuer,Taxon,Name,Description,ImageUrl,BannerUrl,DiscordLink,TwitterLink,InstagramLink,FloorPrice,DailyVolume,WeeklyVolume,MonthlyVolume,TotalVolume,NftsCount
10219336,rKNDXAfS3EUvRABwN7szEi2esgHtxyNuBC,10219336,Peace and Love,"A very unique and exclusive, hand drawn NFT Collection, limited to 21 Pieces!
May Peace and Love be with you, XRP Community!",https://nftimg.onxrp.com/1673190393135c1348713-34da-48dc-baf6-0f7796e5eea1.png,https://nftimg.onxrp.com/167319040267250cddecc-fbef-4bff-a8b1-59ff8e1f0d66.png,,,,111,0,0,0,111,8
25366943,rf1NrYAsv92UPDd8nyCG4A3bez7dhYE61r,2,Ekiserrepe's Oniric Islands Vol.1,My second NFT Collection on XRP Ledger. 50 islands generated by MidJourney. All XRP earned from NFTs sales will be sent to AdoptANode initiative from XRPLabs.,https://nftimg.onxrp.com/1674539869924b9aeec66-87fc-4038-b20f-e4d808fcdb9c.png,https://nftimg.onxrp.com/16745397656168ab59151-0a8b-4b11-b88e-8f5b95cbefab.png,,https://www.twitter.com/ekiserrepe,,10,0,0,0,110,50
42539,rniSrTcK9yg1uerzQjSr5uvvska9RXX5Ct,413,xNinjas,xNinjas Club,https://bafybeifesbc2ndqcfqqtrhjkwhyl7lyh4cafwrz47kk6npzywboob4ldha.ipfs.w3s.link/1670440856471.png,,,,,5,0,0,0,110,2792
18898370,rNg4YXCeConWuGHDPmKQeW912s2hbeQXaB,567,xPrymalz,"xPrymalz is a fun collection of 10,000 unique digital characters with over 250 traits of faces, hair, hats and more, taking us on a journey to embrace our primal side. Massive rewards, raffles, innovation, and utility. We have our own standalone rarity system so please join the discord to find out more! Oh yeah, did we mention we are giving away a Tesla?!","https://nftimg.onxrp.com/1674032398188untitled---‎january‎-‎13‎,-‎2023-‎18‎.‎58‎.png",https://nftimg.onxrp.com/1674032414800tbanner.png,https://discord.gg/aHpGjBbJMC,https://twitter.com/xPrymalz,,4,0,0,4,104,9800
22832,rKQ4ycwmEKQeV6ZUYM3MUjgXkcpEt1AvGE,22832,xTRIP,"First-ever NFT Trippin' Experience on XRPL.
A collection with only 2420 unique packs directly from your local dealer-
Created by the art of tattoo mastermind Carlos U Man. ",https://nftimg.onxrp.com/1668710533230onxrp_logo.gif,https://nftimg.onxrp.com/1668710511522onxrp_bgr.png,https://discord.gg/eC5d9MQY,https://twitter.com/xrptrip,,55,0,0,0,100,131
32603,rKiNWUkVsq1rb9sWForfshDSEQDSUncwEu,2,xPunKittens,xPunKittens - The spawn of xPunKats,https://nftimg.onxrp.com/1670116321679114.png,https://nftimg.onxrp.com/1670116213547screen-shot-2022-12-03-at-7.09.35-pm.png,,https://twitter.com/bigcjat,,200,0,0,0,100,143
54010,rUTiJq91CF2Gme81nJnZqCNw842DdkHSmb,2,SAVE Collectables #2,Collectables are sold for 2 weeks and discontinued. One random collectable holder will receive a crack at the Lucky Piggy Bank with a Lucky Spin for up to a 100%! The Lucky Piggy Bank holder may opt to trade it in for a Share the Wealth card.,https://nftimg.onxrp.com/1673206081102savexrpl_250x250.png,https://nftimg.onxrp.com/1673221250004onxrpheader.png,https://discord.gg/9fQybPmncF,https://twitter.com/SaveXRPL,https://www.instagram.com/savexrpl/,0,0,0,0,100,10
21645958,rf1NrYAsv92UPDd8nyCG4A3bez7dhYE61r,1,Ekiserrepe's Oniric Lo-Fi Rooms Vol.1,"This is my first NFT Collection on XRP Ledger. 100 rooms generated by MidJourney. All XRP earned from NFT’s sales will be sent to ‘Adopt-A-Node’ initiative from XRPLLabs. Once all collection is sold, I will raffle a XUMM Pro sub for a owner of those NFTs. ",https://nftimg.onxrp.com/167416687312618397ba1-37f7-4e63-a995-57e771cdecc9.png,https://nftimg.onxrp.com/1674166847531354f7ad5-cf15-4aa2-96d1-130b18fb1333.png,,https://www.twitter.com/ekiserrepe,,10,0,0,0,100,100
22720410,rfJnYzUmA4MS5wpEyT9khiomcqE2wtXBk6,585,Zero-G & the Galaxy Guards - Issue #1,This Galaxy Guard 22-page comic book is a new way to engage audiences in a unique story arc available on the XRP ledger. Follow the adventures of Zero-G and his unusual friends as they travel through galaxies and complete missions to find a way home.,https://nftimg.onxrp.com/1674280339405front-page-twitter.png,https://nftimg.onxrp.com/1674280385909galaxyguardsmainbanner.png,https://discord.gg/ubYw4pgtBx,https://twitter.com/GalaxyCoin589,https://www.instagram.com/galaxy_coin_llc/,0,0,0,0,100,66
63787752,rUTiJq91CF2Gme81nJnZqCNw842DdkHSmb,999,SAVE Membership Cards,The SAVE Collective is an artist cooperative built upon sustainable value for all members. We believe working together we can outperform working alone. Everyone is welcome.,https://nftimg.onxrp.com/16789228654411.jpg,https://nftimg.onxrp.com/1680837882381purple-and-white-watercolor-painting-happiness-is-a-habit-twitter-header.png,https://discord.gg/9fQybPmncF,https://twitter.com/Save_Collective,,100,0,0,0,100,12
79926096,rHQzDZgtsBY8gdNfJtFG1NKHFWrX9d4htT,79926096,Dog pixels,"Dog pixels are made into lovely dogs using pixel art, and dog pixels are a limited collection that has four kinds of hair per species and does not have the same hair as the same species, depending on the type of dog and the color of its fur. Have your own lovely pet NFT",https://nftimg.onxrp.com/1680771938762basset-hound-black.png,https://nftimg.onxrp.com/1680771951114dog-pixels-b.png,,,,5,0,0,0,100,56
66775577,rUTiJq91CF2Gme81nJnZqCNw842DdkHSmb,5,Cyborg Sirens,"Cyborg Sirens are a collection of heavily edited, AI generated art, depicting captivating ladies with various degrees of cybernetic enhancements. This collection was created for those with a love for all things cyberpunk and art!",https://nftimg.onxrp.com/1679278485956photo_2023-03-05_00-46-30-(custom).jpg,https://nftimg.onxrp.com/1679278474275cybor-sirens-set1.png,https://discord.gg/9fQybPmncF,https://twitter.com/SaveCooperative,,50,0,0,0,100,10
116021352,rwA8rtLXKx7StbMkRxzBdT57wDw7ZNyNz8,39256,Mutant Ape X Club Mayhem,XRPrize,https://nftimg.onxrp.com/1684517365693photostudio_1684442534248.png,https://nftimg.onxrp.com/1684517376987backgrounderaser_20230519_154707032.jpg,https://discord.gg/qR3rS6tNgw,https://twitter.com/XrPrize?t=kAljpzHSZqvAAG__Mm9nEw&s=09,,5,0,0,0,100,15
22536952,rQUsp48uiMqtCaXomJJBrW6bVeu86oVHYQ,576,Timmy Tier 1 Collection,Treasury XRPL,ipfs://bafybeic5bsyd62nunqyhdzpjplaugcxrihj7g5qzqmkqhzmrmztxt4ejim/1667246305388.png,,,,,171,0,0,100,100,109
4780,rDWRs6HvmmTmPNoTCRRA85L6BVjsUDGsVV,176787,rDWRs6HvmmTmPNoTCRRA85L6BVjsUDGsVV - 176787,Collection 176787 of rDWRs6HvmmTmPNoTCRRA85L6BVjsUDGsVV,ipfs://ipfs/bafybeic2eb3hewbki6pns2lmodtmlgpae2h4ysxze4riiep5pthqtroxwq/image.jpeg,,,,,0,0,0,0,100,1
10000303,r3hJtjZBQndVh5bWKHWTiaDVEmxHuuNDhe,10000303,r3hJtjZBQndVh5bWKHWTiaDVEmxHuuNDhe,Default collection of undefined,ipfs://QmWgJTMZD7Ufg1YfYpoJYpYCwJCHKGLiJqNwgCoJJ8jp27,,,,,0,0,0,0,100,1
13261697,rEC6k4DPqYGb2SXZX1VsxKJB4Lj2jVm6Wt,715,rEC6k4DPqYGb2SXZX1VsxKJB4Lj2jVm6Wt - 715,Collection 715 of undefined,ipfs://bafybeigtzpppgn6icoh4bwessnryp23b7axcbk7bt2hfirhdnilhx2bz5y,,,,,0,0,0,0,100,1
52120,rwRXwALbrnD5D7pNrdEtScQVRDKXTTLPjF,52120,Monster Ape," A collection of AI Ape motion art.

Quantity : 50",https://nftimg.onxrp.com/1671191471247monkey1.gif,https://nftimg.onxrp.com/1671191448243monkey2.gif,,,,1,0,0,2,99.8,50
10380,rMi6j5bcSiX8vasM5VE8TdNE4kHzoKHBBC,167,NeoXrobot,"NeoXrobot

edition : 1/1 ",https://nftimg.onxrp.com/1668024506214x17.gif,https://nftimg.onxrp.com/1667958324766neo.jpg,,,,150,0,0,0,95,5
15544,rJAGUDtZjGu5xraC5SGXDvx2yodzqGYuB7,219,JNKZ.xyz,A Generative Collection of 5000 JNKZ: A WartortleNFT Project. For Updates Join the JNKZxyz Discord & Follow @JNKZxyz on Twitter,https://nftimg.onxrp.com/1678993168684jnkz-pfp.png,https://nftimg.onxrp.com/1668212221191new-junkiez-banner-01.png,discord.gg/ZYYMbEkKPs,https://twitter.com/JNKZxyz,,20,0,0,0,94.023,1863
55713208,rD7H2qD3s5foa2LugUYnU5ASpt3pPq6iQ2,55713208,Battle Wolverine,Meme Project based on XRPL with absolutely Unique NFTCollection of 2222 Battle Wolverines. Holders or NFT will be automatically participate in our #WLW MEME token airdrop. ,https://nftimg.onxrp.com/1677142804854wlw-banner-2.jpg,https://nftimg.onxrp.com/1677142926483imgonline-com-ua-resize-fc0ifdimipqfi.jpg,https://discord.gg/uTUcsjVwpC,https://twitter.com/Wolverine_XRPL,,15,0,0,25,90,159
126628556,rDsBpwaeZCTQsYu21dC9QqqY4JUsBmrxKv,69,Pixel XSkullz,10000 unique pixel skulls. Its Skull time,https://nftimg.onxrp.com/1685749859206skulls.gif,https://nftimg.onxrp.com/168574969247025.png,,https://twitter.com/PixelXSkullz,,0.9,7.35,7.35,46.22,83.72,9879
32323,rwmAfuk32T7VeAqVMHXN5U5DM74R5APcEx,32323,CryptoCons,Legion of the CryptoCons found in the Crypto Sphere. Conartists wreaking havoc in digitial assets. They hate utilitarians. *GIVEAWAY* ! 735 XRP will be sent to 1 lucky buyer when all in this collection sells!,https://nftimg.onxrp.com/16700373414661669953953606.jpg,https://nftimg.onxrp.com/16700373562251669954144989.jpg,,,,0,0,0,0,83,147
32385166,rUzu2YHcULdojLX8cunRQLw4tjZXhHgKy4,32385166,Domesticus Animalia,"Each Luciferia should own a Domesticus Animalia

The 66 Domesticus Animalie are a giftes collection to the Luciferia holders ",https://nftimg.onxrp.com/1675176865798dog-10.png,https://nftimg.onxrp.com/1675176872231dog-21.png,,,,115,0,0,0,81,66
148407461,rnCVggVUH7F76JBKNEEASZB8QahfYzc6fT,148407461,Bored Seagull Club 2nd Edition,"1,000 Unique GIF seagulls that act as a private membership to our Metaverse. With benefits ranging from Universal Basic Income, Play to Earn, Exclusive NFT drops, Real Estate and career opportunities, and much more. Come fly with the Seagull Club.",https://nftimg.onxrp.com/1687565117962png_20230616_181838_0000.png,https://nftimg.onxrp.com/1687565103742champagne-beach-espiritu-santo-island-vanuatu-royalty-free-image-1655672510.jpg,,https://twitter.com/bored_club?t=D0sBzJAhxsljAP4cFt89Wg&s=09,,50,0,0,80,80,198
127552637,rDCyyqButGF9HPk6QQnXV8Zh5azq6MwwhD,127552637,CRYPTO SAX LEGENDARY COLLECTION,"The Crypto Sax Legendary Collection ( 001 - 150 ) ( 4 of 5 collections ) is a web 3 mix of metaverse utility, real world use case and an appreciation of digital art and music. Please see the CryptoSax.io website, discord channel and other social media for more information on current utility, use case & future collaborations. This collection has a 30 sec. music clip attached to the NFT. “Reflections” by Johnny Mag Sax. Click gif to play.",https://nftimg.onxrp.com/1685696700515img_5283.jpeg,https://nftimg.onxrp.com/1687055405663png_20230605_015224_0000.jpeg,https://discord.gg/PuDTXpy94A,http://www.twitter.com/cryptosaxnft,https://www.instagram.com/cryptosaxnft,40,0,0,0,80,10
15507328,rnhJcZrFQHREDD49La7PAfrdHwBzpUhaCz,15507328,Dough Boy - Cyber Pizza Art Collection,Digital Collectible Cyber Pizza Art NFTs. We scream for PIZZA every day!!!,https://nftimg.onxrp.com/1673609782663diecs_cyberpunk_eating_a_pizza_slice_0cc48c57-73b8-4ca3-b061-3b6630f03646.png,https://nftimg.onxrp.com/1673613609836banner_2.jpg,,,,0,0,0,0,80,30
84014093,rU1N5E986GSFLyCXMqbziXDZkmRSn1xAN4,84014093,Dattebayo,"We are excited to announce the creation of Dattebayo Metaverse

Each NFT Dattebayo starts off with a unique set of randomly generated land that gives specific skills depending on the clan and country of the avatar's birth. The NFTs give early access to the game, territory in specific clan land, one element per clan, and passive income from owning land.

The metaverse is allowing users to earn money through various activities. Check out Whitepaper",https://nftimg.onxrp.com/16812136237685-(1).jpg,https://nftimg.onxrp.com/16812140797611500x500.jpeg,https://discord.gg/mxu6B6RK,https://twitter.com/Dattebayo_XRPL,,40,0,0,0,80,36
2395,rJUGMKV1KGezXmW2Y5RXJDNnVrY3K6FZ8Y,2395,MpunkE Originals,mPUNKe Originals,ipfs://QmYXjDi5ZQAowpc9WF65pDLWFH5JQKzgVSLrdiAztTA8NX,https://nftimg.onxrp.com/1667577215736banner.png,,mPUNKeXRPL,,0,0,0,0,80,300
3981320,rEqWtPYoH9X7yuLf1yRYanwuaCecjRuKu1,3981320,PLAY GIRLS,"Fixed price for each NFT: 23 XRP. This is my first collection. Do not judge strictly. I will try my best to make the next ones more interesting and better!
I wanted to publish the first works in the new year 2023 with the symbolism of the rabbit. Well, girls...still love beautiful girls! Warning: NFT contains erotic content! The collection includes only 69 NFTs.
For all questions and suggestions, please email: sexygirls.nft@proton.me",https://nftimg.onxrp.com/1672829069756123.gif,https://nftimg.onxrp.com/1672561144924play-girls.jpg,,,,0,0,0,0,79.4,69
31,rJu8szohHTYmxUxBq6paSqu6L893aAMfD,31,Samurai Team,"A collection of 100 Samurai made for the most supporters. /// “BEARSXRPL” is a NFT community project. /// For the people, by the people. /// EXPECT US.",https://nftimg.onxrp.com/16863854431725ecdd2c2-e92b-4038-84bb-4c23c5792075.webp,https://nftimg.onxrp.com/16863853155516e318360-0cc9-4f03-ad20-5536687f8b8b.jpeg,https://discord.gg/73FETzKZTN,https://twitter.com/samuraibearsxrp,,500,0,0,0,78.1,100
55504,rGAME3VNR2gvbwwavVNHBcTCQyBiFmgjTt,1668857996,Baby SuperEagles,"100k BabyEagles generated by playing the SuperEagle Game

https://xls20.supereaglecoin.co/login",https://nftimg.onxrp.com/1672325087539seccoin-logo-joined.gif,https://nftimg.onxrp.com/16723264772451500x500.jpg,https://discord.gg/mDyWqW8Qjd,https://twitter.com/SuperEagleCoin,,1.97,0,0,0,76,6892
121,rNNmNCbQKjcM4KPf36TVvGmx2oEouofPPF,63,XDUDEZ 2.5K,XDUDEZ,https://bafybeicogo5iiwdqxcgbc3bl56off6g7d4anxvknwrv4njtrvqit2p5p2i.ipfs.w3s.link/1667170935504.jpg,,,,,79,0,0,0,75.00002,2493
53170860,rJEyKLM6Z177WaMtajrrHSsacCJrSvut9Q,53170860,XAIPES,"XAIPES Dominion  - Apes battling for domination.

In a future world ravaged by climate change and resource depletion, humanity has fallen.
A new order has risen - a civilization of mutated apes that have evolved to be stronger and smarter than their human predecessors. Their society divided into factions that battle for supremacy.

The ""Nova Tribe"" and the ""Pantheon Resistance"".
Only time will tell in this epic battle for dominance.

",https://nftimg.onxrp.com/1677616218230onxrphighcommandlogo.png,https://nftimg.onxrp.com/1677690622780xaipes23logonew2.png,,@nl12many,12many.nl,15,0,0,0,75,98
40112688,rNXet5TvuBu7izDyynWc7FtkxFTnusXprW,40112688,THE XRPL ASTRO TEAM ,"SMALL COLLECTION OF PIONEERS LEADERS INFLUENCERS STROUG COMMUNITY MEMBERS OF THE XRPL

",https://nftimg.onxrp.com/16762343930121d96376f-5966-4fff-b0a7-ea6066510c21.png,https://nftimg.onxrp.com/16762343765053a0690a2-8b83-4e3a-aa70-e59c5b6e67e7.png,,@lunaxrpgang,,0,0,0,0,75,18
75098967,rJzyW3mQuANHZ4omRrLedd9CWGwXJNMa6J,595959,The Galatic Pirate Queen,Collection 595959 of undefined,ipfs://ipfs/bafybeiffpbury3i3o7vhuwsjd3ovhw3ph7qjizkhk3azlkj4cth2alhgvi/image.png,,,,,5,0,0,0,75,35
20940,rDbRjvZQ882xGDcP18geuNhJSfR6nX3u1x,20940,The Dude / Dudette,"Collection ""The DUDE"" of Skydoll

Hand-Drawn Art collection of a Pixel Dudes and Dudettes. All NFT's are hand-drawn, no script or tool like all the others!
Just grab one for fun, or use it as your own avatar. ",ipfs://QmfJRpN5mHXz7Z38cUoSZo1jiGgUvKDMdjfGRT2D648ynZ,,,,,0,0,0,0,75,2
40484,rapSBeP6oeB5oHxRxsPQQrVQs2yDHrA29c,40484,NFT Cards,"
",https://nftimg.onxrp.com/1671047442825witte.jpg,https://nftimg.onxrp.com/1671047448040witte.jpg,,,,0,0,0,0,71,12
55043059,rDbRjvZQ882xGDcP18geuNhJSfR6nX3u1x,55043059,The Dudette,"A Beautifull Collection of the Dudette, this pictures are AI generated from the Hand Drawn Dudette from the Dude Collection. Every Dudette is created by fanatasy and put to life through an Ai.",https://nftimg.onxrp.com/1677850827579dudette33.jpg,https://nftimg.onxrp.com/1677851625270title.jpg,,https://twitter.com/FredOllie2,,5,0,0,0,70,64
7,r3a82jDJdg4TyUMEPEH4Wpg62HniXA4Jcj,7,Veronicas,"The Veronicas are a collection of strong, beautiful, and amazing women fighting for the cure. They are your mother, sister, friend, or co-worker who have in some way come across this horrible disease. The collection is in honour of them all, and 50% of the revenue from this collection will be donated to benefit breast cancer research.",https://nftimg.onxrp.com/1662910912465veronicas_sample.png,https://nftimg.onxrp.com/1662910903822veronicas-banner.png,,https://twitter.com/yoniartnft,,4,0,3,3,64.031,615
80017458,rG44xP7UNSprnHwWvx3CEfMsu39PYTQMaX,80017458,Bloodline Trailblazer  ,"Introducing the NFT Bloodline Trailblazer Collection: a groundbreaking series of unique, fusion NFTs formed by merging two parent NFTs. Each piece carries its digital lineage, creating a captivating digital family tree. Discover a new level of rarity, depth, and storytelling in the world of digital art and collectibles. Embrace the evolution of NFTs and embark on an unparalleled creative journey with the NFT Bloodline Trailblazer Collection.",https://nftimg.onxrp.com/1680781868947blog-6.png,https://nftimg.onxrp.com/1680781876499blog-3.png,,,,20,0,0,0,60.35,79
55617487,rMfBwENs91BrCe6MwDHJ4Kf8Qvrksv6fHC,55617487,KRYPTO KINGZ,"Krypto Kingz is a remarkable Music NFT Series one-of-a-kind collection , T-shirts, Hoodies, and Hats are feature with QR codes. This innovative collection offers an exciting way to blend the world of music, blockchain technology into a physical product. limited-edition that are centred around music. ATTN: ONLY NFT COVERS ARE SOLD AT THE MOMENT UNTIL MUSIC UPLOAD IS ENABLED ON NFT.ONXRP.COM",https://nftimg.onxrp.com/1677923628211xrp-devil.jpg,https://nftimg.onxrp.com/1677924659712screenshot-2023-03-04-181029.png,https://discord.com/krypto_kingz#5728,https://twitter.com/taihugh66664315,https://www.instagram.com/krypto_kingz01,25,0,0,0,60,8
66406754,rPiX17YyY9FYhCKVYgnpqcRqZCNQ5qMz65,66406754,Celebrity  Collection,"The World’s Most Powerful Women IG Celebrity
",https://nftimg.onxrp.com/1679234071351celeb-gif.gif,https://nftimg.onxrp.com/1679233293241celebbanner.jpg,,,,20,0,0,0,60,23
67669875,rMvV7YM2KfgyXe25Mdk33DXrctuYRyQzvp,67669875,Crypto Sax Rare Collection ,"The Crypto Sax Rare Collection ( 001 - 250 ) ( 2 of 5 collections ) is a web 3 mix of metaverse utility, real world use case and an appreciation of digital art and music. Please see the CryptoSax.io website, discord channel and other social media for more information on current utility, use case & future collaborations. This collection has a 30 sec. music clip attached to the NFT. “Reflections” by Johnny Mag Sax. Click gif to play.",https://nftimg.onxrp.com/1679382712509ba7a11f7-19da-47d2-93fc-38f6af55297a.jpeg,https://nftimg.onxrp.com/167938272345815f564b7-c614-4aaf-86f7-431eedb33e2e.jpeg,https://discord.gg/PuDTXpy94A,https://twitter.com/cryptosaxnft,https://www.instagram.com/cryptosaxnft,20,0,0,0,60,21
45219641,r4yTx5tuWAxLKQF6rB5B1GkHYgzzD8AWAZ,45219641,Super Boxes,#Super Famous & Comics In A Box,https://nftimg.onxrp.com/1678486907179pikashuu.webp,https://nftimg.onxrp.com/1678486913280pikashuu.webp,,,,50,0,0,0,60,23
28882,rNPz1tthYapiSS1eFrNXyM88gUP5ZMupk4,28726,XWWPlanes - Special Collection,"This collection includes special and prototype designs.
",https://nftimg.onxrp.com/1669487489780znak_poravnan_bg.png,https://nftimg.onxrp.com/1669487495990banner_super.jpg,,,,0,0,0,0,60,1
